modComp,t,cum_sales
711,11,33417
711,12,33417
711,13,33417
711,14,33417
711,15,33417
711,16,0
711,17,33417
711,18,33417
711,19,33417
711,20,33417
711,21,33417
711,22,33417
711,23,33417
711,24,33417
711,25,33417
711,26,33417
711,27,0
711,28,0
711,29,0
711,30,0
711,31,0
711,32,0
711,33,0
711,34,0
711,35,0
711,36,0
711,37,0
111,0,0
111,1,0
111,2,0
111,3,0
111,4,0
111,5,0
111,6,0
111,7,0
111,8,0
111,9,0
111,10,0
111,11,0
111,12,0
111,13,4995
111,14,4995
111,15,4995
111,16,4995
111,17,4995
111,18,4995
111,19,4995
111,20,4995
111,21,4995
111,22,4995
111,23,4995
111,24,4995
111,25,4995
111,26,0
111,27,0
111,28,0
111,29,0
111,30,0
111,31,0
111,32,0
111,33,0
111,34,0
111,35,0
111,36,0
111,37,0
311,0,0
311,1,0
311,2,0
311,3,0
311,4,0
311,5,0
311,6,0
311,7,0
311,8,0
311,9,0
311,10,0
311,11,0
311,12,0
311,13,0
311,14,0
311,15,0
311,16,0
311,17,0
311,18,0
311,19,0
311,20,0
311,21,14928
311,22,14928
311,23,14928
311,24,14928
311,25,14928
311,26,14928
311,27,14928
311,28,14928
311,29,14928
311,30,14928
311,31,14928
311,32,14928
311,33,0
311,34,0
311,35,0
311,36,0
311,37,0
611,0,0
611,1,0
611,2,0
611,3,0
611,4,0
611,5,0
611,6,0
611,7,0
611,8,0
611,9,0
611,10,0
611,11,0
611,12,0
611,13,0
611,14,0
611,15,0
611,16,0
611,17,0
611,18,0
611,19,0
611,20,0
611,21,0
611,22,0
611,23,0
611,24,0
611,25,0
611,26,0
611,27,0
611,28,0
611,29,9776
611,30,9776
611,31,9776
611,32,9776
611,33,9776
611,34,9776
611,35,9776
611,36,9776
611,37,9776
216,0,0
216,1,0
216,2,0
216,3,0
216,4,0
216,5,0
216,6,0
216,7,0
216,8,0
216,9,0
216,10,0
216,11,0
216,12,0
216,13,0
216,14,0
216,15,0
216,16,0
216,17,0
216,18,0
216,19,0
216,20,0
216,21,0
216,22,0
216,23,0
216,24,0
216,25,6480
216,26,6480
216,27,6480
216,28,6480
216,29,6480
216,30,6480
216,31,6480
216,32,6480
216,33,6480
216,34,6480
216,35,6480
216,36,6480
216,37,0
416,0,23712
416,1,23712
416,2,23712
416,3,23712
416,4,23712
416,5,23712
416,6,23712
416,7,23712
416,8,23712
416,9,23712
416,10,23712
416,11,23712
416,12,23712
416,13,23712
416,14,23712
416,15,23712
416,16,23712
416,17,0
416,18,0
416,19,0
416,20,0
416,21,0
416,22,0
416,23,0
416,24,0
416,25,0
416,26,0
416,27,0
416,28,0
416,29,0
416,30,0
416,31,0
416,32,0
416,33,0
416,34,0
416,35,0
416,36,0
416,37,0
16,0,0
16,1,0
16,2,0
16,3,0
16,4,0
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,12,0
16,13,1632
16,14,1632
16,15,1632
16,16,1632
16,17,1632
16,18,1632
16,19,1632
16,20,1632
16,21,1632
16,22,1632
16,23,1632
16,24,1632
16,25,1632
16,26,912
16,27,912
16,28,0
16,29,0
16,30,0
16,31,0
16,32,0
16,33,0
16,34,0
16,35,0
16,36,0
16,37,0
816,0,0
816,1,0
816,2,0
816,3,0
816,4,0
816,5,0
816,6,0
816,7,0
816,8,54672
816,9,54672
816,10,54672
816,11,54672
816,12,54672
816,13,54672
816,14,54672
816,15,54672
816,16,54672
816,17,54672
816,18,54672
816,19,54672
816,20,54672
816,21,54672
816,22,54672
816,23,54672
816,24,0
816,25,0
816,26,0
816,27,0
816,28,0
816,29,0
816,30,0
816,31,0
816,32,0
816,33,0
816,34,0
816,35,0
816,36,0
816,37,0
516,0,0
516,1,0
516,2,0
516,3,0
516,4,0
516,5,0
516,6,0
516,7,0
516,8,28380
516,9,28380
516,10,28380
516,11,28380
516,12,28380
516,13,28380
516,14,28380
516,15,28380
516,16,28380
516,17,28380
516,18,28380
516,19,28380
516,20,28380
516,21,28380
516,22,28380
516,23,28380
516,24,28380
516,25,28380
516,26,28380
516,27,0
516,28,0
516,29,0
516,30,0
516,31,0
516,32,0
516,33,0
516,34,0
516,35,0
516,36,0
516,37,0
716,0,0
716,1,0
716,2,0
716,3,0
716,4,0
716,5,0
716,6,0
716,7,0
716,8,33652
716,9,33652
716,10,33652
716,11,33652
716,12,33652
716,13,33652
716,14,33652
716,15,33652
716,16,0
716,17,33652
716,18,33652
716,19,33652
716,20,33652
716,21,33652
716,22,33652
716,23,33652
716,24,33652
716,25,33652
716,26,33652
716,27,0
716,28,0
716,29,0
716,30,0
716,31,0
716,32,0
716,33,0
716,34,0
716,35,0
716,36,0
716,37,0
916,0,0
916,1,0
916,2,0
916,3,0
916,4,0
916,5,0
916,6,40304
916,7,40304
916,8,40304
916,9,40304
916,10,40304
916,11,40304
916,12,40304
916,13,40304
916,14,40304
916,15,40304
916,16,40304
916,17,40304
916,18,40304
916,19,40304
916,20,40304
916,21,40304
916,22,40304
916,23,0
916,24,0
916,25,0
916,26,0
916,27,0
916,28,0
916,29,0
916,30,0
916,31,0
916,32,0
916,33,0
916,34,0
916,35,0
916,36,0
916,37,0
316,0,0
316,1,0
316,2,0
316,3,0
316,4,0
316,5,0
316,6,0
316,7,0
316,8,0
316,9,0
316,10,0
316,11,0
316,12,0
316,13,0
316,14,0
316,15,0
316,16,0
316,17,0
316,18,0
316,19,0
316,20,0
316,21,15168
316,22,15168
316,23,15168
316,24,15168
316,25,15168
316,26,15168
316,27,15168
316,28,15168
316,29,15168
316,30,15168
316,31,15168
316,32,15168
316,33,0
316,34,0
316,35,0
316,36,0
316,37,0
616,0,0
616,1,0
616,2,0
616,3,0
616,4,0
616,5,0
616,6,0
616,7,0
616,8,0
616,9,0
616,10,0
616,11,0
616,12,0
616,13,0
616,14,0
616,15,0
616,16,0
616,17,0
616,18,0
616,19,0
616,20,0
616,21,0
616,22,0
616,23,0
616,24,0
616,25,0
616,26,0
616,27,0
616,28,0
616,29,9856
616,30,9856
616,31,9856
616,32,9856
616,33,9856
616,34,9856
616,35,9856
616,36,9856
616,37,9856
227,0,0
227,1,0
227,2,0
227,3,0
227,4,0
227,5,0
227,6,0
227,7,0
227,8,0
227,9,0
227,10,0
227,11,0
227,12,0
227,13,0
227,14,0
227,15,0
227,16,0
227,17,0
227,18,0
227,19,0
227,20,0
227,21,0
227,22,0
227,23,0
227,24,0
227,25,6810
227,26,6810
227,27,6810
227,28,6810
227,29,6810
227,30,6810
227,31,6810
227,32,6810
227,33,6810
227,34,6810
227,35,6810
227,36,6810
227,37,0
521,0,0
521,1,0
521,2,0
521,3,0
521,4,0
521,5,0
521,6,0
521,7,0
521,8,28655
521,9,28655
521,10,28655
521,11,28655
521,12,28655
521,13,28655
521,14,28655
521,15,28655
521,16,28655
521,17,28655
521,18,28655
521,19,28655
521,20,28655
521,21,28655
521,22,28655
521,23,28655
521,24,28655
521,25,28655
521,26,28655
521,27,0
521,28,0
521,29,0
521,30,0
521,31,0
521,32,0
521,33,0
521,34,0
521,35,0
521,36,0
521,37,0
121,0,0
121,1,0
121,2,0
121,3,0
121,4,0
121,5,0
121,6,0
121,7,0
121,8,0
121,9,0
121,10,0
121,11,0
121,12,0
121,13,5445
121,14,5445
121,15,5445
121,16,5445
121,17,5445
121,18,5445
121,19,5445
121,20,5445
121,21,5445
121,22,5445
121,23,5445
121,24,5445
121,25,5445
121,26,0
121,27,0
121,28,0
121,29,0
121,30,0
121,31,0
121,32,0
121,33,0
121,34,0
121,35,0
121,36,0
121,37,0
621,0,0
621,1,0
621,2,0
621,3,0
621,4,0
621,5,0
621,6,0
621,7,0
621,8,0
621,9,0
621,10,0
621,11,0
621,12,0
621,13,0
621,14,0
621,15,0
621,16,0
621,17,0
621,18,0
621,19,0
621,20,0
621,21,0
621,22,0
621,23,0
621,24,0
621,25,0
621,26,0
621,27,0
621,28,0
621,29,9936
621,30,9936
621,31,9936
621,32,9936
621,33,9936
621,34,9936
621,35,9936
621,36,9936
621,37,9936
123,0,0
123,1,0
123,2,0
123,3,0
123,4,0
123,5,0
123,6,0
123,7,0
123,8,0
123,9,0
123,10,0
123,11,0
123,12,0
123,13,5535
123,14,5535
123,15,5535
123,16,5535
123,17,5535
123,18,5535
123,19,5535
123,20,5535
123,21,5535
123,22,5535
123,23,5535
123,24,5535
123,25,5535
123,26,0
123,27,0
123,28,0
123,29,0
123,30,0
123,31,0
123,32,0
123,33,0
123,34,0
123,35,0
123,36,0
123,37,0
323,0,0
323,1,0
323,2,0
323,3,0
323,4,0
323,5,0
323,6,0
323,7,0
323,8,0
323,9,0
323,10,0
323,11,0
323,12,0
323,13,0
323,14,0
323,15,0
323,16,0
323,17,0
323,18,0
323,19,0
323,20,0
323,21,15504
323,22,15504
323,23,15504
323,24,15504
323,25,15504
323,26,15504
323,27,15504
323,28,15504
323,29,15504
323,30,15504
323,31,15504
323,32,15504
323,33,0
323,34,0
323,35,0
323,36,0
323,37,0
631,0,0
631,1,0
631,2,0
631,3,0
631,4,0
631,5,0
631,6,0
631,7,0
631,8,0
631,9,0
631,10,0
631,11,0
631,12,0
631,13,0
631,14,0
631,15,0
631,16,0
631,17,0
631,18,0
631,19,0
631,20,0
631,21,0
631,22,0
631,23,0
631,24,0
631,25,0
631,26,0
631,27,0
631,28,0
631,29,10096
631,30,10096
631,31,10096
631,32,10096
631,33,10096
631,34,10096
631,35,10096
631,36,10096
631,37,10096
49,0,2793
49,1,2793
49,2,2793
49,3,2793
49,4,2793
49,5,2793
49,6,2793
49,7,2793
49,8,2793
49,9,2793
49,10,2793
49,11,2793
49,12,2793
49,13,2793
49,14,2793
49,15,2793
49,16,2793
49,17,0
49,18,0
49,19,0
49,20,0
49,21,0
49,22,0
49,23,0
49,24,0
49,25,0
49,26,0
49,27,0
49,28,0
49,29,0
49,30,0
49,31,0
49,32,0
49,33,0
49,34,0
49,35,0
49,36,0
49,37,0
79,0,0
79,1,0
79,2,0
79,3,0
79,4,0
79,5,0
79,6,0
79,7,0
79,8,3713
79,9,3713
79,10,3713
79,11,3713
79,12,3713
79,13,3713
79,14,3713
79,15,3713
79,16,0
79,17,3713
79,18,3713
79,19,3713
79,20,3713
79,21,3713
79,22,3713
79,23,3713
79,24,3713
79,25,3713
79,26,3713
79,27,0
79,28,0
79,29,0
79,30,0
79,31,0
79,32,0
79,33,0
79,34,0
79,35,0
79,36,0
79,37,0
69,0,0
69,1,0
69,2,0
69,3,0
69,4,0
69,5,0
69,6,0
69,7,0
69,8,0
69,9,0
69,10,0
69,11,0
69,12,0
69,13,0
69,14,0
69,15,0
69,16,0
69,17,0
69,18,0
69,19,0
69,20,0
69,21,0
69,22,0
69,23,0
69,24,0
69,25,0
69,26,0
69,27,0
69,28,0
69,29,1104
69,30,1104
69,31,1104
69,32,1104
69,33,1104
69,34,1104
69,35,1104
69,36,1104
69,37,1104
210,0,0
210,1,0
210,2,0
210,3,0
210,4,0
210,5,0
210,6,0
210,7,0
210,8,0
210,9,0
210,10,0
210,11,0
210,12,0
210,13,0
210,14,0
210,15,0
210,16,0
210,17,0
210,18,0
210,19,0
210,20,0
210,21,0
210,22,0
210,23,0
210,24,0
210,25,6300
210,26,6300
210,27,6300
210,28,6300
210,29,6300
210,30,6300
210,31,6300
210,32,6300
210,33,6300
210,34,6300
210,35,6300
210,36,6300
210,37,0
410,0,23370
410,1,23370
410,2,23370
410,3,23370
410,4,23370
410,5,23370
410,6,23370
410,7,23370
410,8,23370
410,9,23370
410,10,23370
410,11,23370
410,12,23370
410,13,23370
410,14,23370
410,15,23370
410,16,23370
410,17,0
410,18,0
410,19,0
410,20,0
410,21,0
410,22,0
410,23,0
410,24,0
410,25,0
410,26,0
410,27,0
410,28,0
410,29,0
410,30,0
410,31,0
410,32,0
410,33,0
410,34,0
410,35,0
410,36,0
410,37,0
810,0,0
810,1,0
810,2,0
810,3,0
810,4,0
810,5,0
810,6,0
810,7,0
810,8,54270
810,9,54270
810,10,54270
810,11,54270
810,12,54270
810,13,54270
810,14,54270
810,15,54270
810,16,54270
810,17,54270
810,18,54270
810,19,54270
810,20,54270
810,21,54270
810,22,54270
810,23,54270
810,24,0
810,25,0
810,26,0
810,27,0
810,28,0
810,29,0
810,30,0
810,31,0
810,32,0
810,33,0
810,34,0
810,35,0
810,36,0
810,37,0
229,0,0
229,1,0
229,2,0
229,3,0
229,4,0
229,5,0
229,6,0
229,7,0
229,8,0
229,9,0
229,10,0
229,11,0
229,12,0
229,13,0
229,14,0
229,15,0
229,16,0
229,17,0
229,18,0
229,19,0
229,20,0
229,21,0
229,22,0
229,23,0
229,24,0
229,25,6870
229,26,6870
229,27,6870
229,28,6870
229,29,6870
229,30,6870
229,31,6870
229,32,6870
229,33,6870
229,34,6870
229,35,6870
229,36,6870
229,37,0
225,0,0
225,1,0
225,2,0
225,3,0
225,4,0
225,5,0
225,6,0
225,7,0
225,8,0
225,9,0
225,10,0
225,11,0
225,12,0
225,13,0
225,14,0
225,15,0
225,16,0
225,17,0
225,18,0
225,19,0
225,20,0
225,21,0
225,22,0
225,23,0
225,24,0
225,25,6750
225,26,6750
225,27,6750
225,28,6750
225,29,6750
225,30,6750
225,31,6750
225,32,6750
225,33,6750
225,34,6750
225,35,6750
225,36,6750
225,37,0
125,0,0
125,1,0
125,2,0
125,3,0
125,4,0
125,5,0
125,6,0
125,7,0
125,8,0
125,9,0
125,10,0
125,11,0
125,12,0
125,13,5625
125,14,5625
125,15,5625
125,16,5625
125,17,5625
125,18,5625
125,19,5625
125,20,5625
125,21,5625
125,22,5625
125,23,5625
125,24,5625
125,25,5625
125,26,0
125,27,0
125,28,0
125,29,0
125,30,0
125,31,0
125,32,0
125,33,0
125,34,0
125,35,0
125,36,0
125,37,0
713,0,0
713,1,0
713,2,0
713,3,0
713,4,0
713,5,0
713,6,0
713,7,0
713,8,33511
713,9,33511
713,10,33511
713,11,33511
713,12,33511
713,13,33511
713,14,33511
713,15,33511
713,16,0
713,17,33511
713,18,33511
713,19,33511
713,20,33511
713,21,33511
713,22,33511
713,23,33511
713,24,33511
713,25,33511
713,26,33511
713,27,0
713,28,0
713,29,0
713,30,0
713,31,0
713,32,0
713,33,0
713,34,0
713,35,0
713,36,0
713,37,0
913,0,0
913,1,0
913,2,0
913,3,0
913,4,0
913,5,0
913,6,40172
913,7,40172
913,8,40172
913,9,40172
913,10,40172
913,11,40172
913,12,40172
913,13,40172
913,14,40172
913,15,40172
913,16,40172
913,17,40172
913,18,40172
913,19,40172
913,20,40172
913,21,40172
913,22,40172
913,23,0
913,24,0
913,25,0
913,26,0
913,27,0
913,28,0
913,29,0
913,30,0
913,31,0
913,32,0
913,33,0
913,34,0
913,35,0
913,36,0
913,37,0
613,0,0
613,1,0
613,2,0
613,3,0
613,4,0
613,5,0
613,6,0
613,7,0
613,8,0
613,9,0
613,10,0
613,11,0
613,12,0
613,13,0
613,14,0
613,15,0
613,16,0
613,17,0
613,18,0
613,19,0
613,20,0
613,21,0
613,22,0
613,23,0
613,24,0
613,25,0
613,26,0
613,27,0
613,28,0
613,29,9808
613,30,9808
613,31,9808
613,32,9808
613,33,9808
613,34,9808
613,35,9808
613,36,9808
613,37,9808
726,0,0
726,1,0
726,2,0
726,3,0
726,4,0
726,5,0
726,6,0
726,7,0
726,8,34122
726,9,34122
726,10,34122
726,11,34122
726,12,34122
726,13,34122
726,14,34122
726,15,34122
726,16,0
726,17,34122
726,18,34122
726,19,34122
726,20,34122
726,21,34122
726,22,34122
726,23,34122
726,24,34122
726,25,34122
726,26,34122
726,27,0
726,28,0
726,29,0
726,30,0
726,31,0
726,32,0
726,33,0
726,34,0
726,35,0
726,36,0
726,37,0
918,0,0
918,1,0
918,2,0
918,3,0
918,4,0
918,5,0
918,6,40392
918,7,40392
918,8,40392
918,9,40392
918,10,40392
918,11,40392
918,12,40392
918,13,40392
918,14,40392
918,15,40392
918,16,40392
918,17,40392
918,18,40392
918,19,40392
918,20,40392
918,21,40392
918,22,40392
918,23,0
918,24,0
918,25,0
918,26,0
918,27,0
918,28,0
918,29,0
918,30,0
918,31,0
918,32,0
918,33,0
918,34,0
918,35,0
918,36,0
918,37,0
61,0,0
61,1,0
61,2,0
61,3,0
61,4,0
61,5,0
61,6,0
61,7,0
61,8,0
61,9,0
61,10,0
61,11,0
61,12,0
61,13,0
61,14,0
61,15,0
61,16,0
61,17,0
61,18,0
61,19,0
61,20,0
61,21,0
61,22,0
61,23,0
61,24,0
61,25,0
61,26,0
61,27,0
61,28,0
61,29,976
61,30,976
61,31,976
61,32,976
61,33,976
61,34,976
61,35,976
61,36,976
61,37,976
914,0,0
914,1,0
914,2,0
914,3,0
914,4,0
914,5,0
914,6,40216
914,7,40216
914,8,40216
914,9,40216
914,10,40216
914,11,40216
914,12,40216
914,13,40216
914,14,40216
914,15,40216
914,16,40216
914,17,40216
914,18,40216
914,19,40216
914,20,40216
914,21,40216
914,22,40216
914,23,0
914,24,0
914,25,0
914,26,0
914,27,0
914,28,0
914,29,0
914,30,0
914,31,0
914,32,0
914,33,0
914,34,0
914,35,0
914,36,0
914,37,0
62,0,0
62,1,0
62,2,0
62,3,0
62,4,0
62,5,0
62,6,0
62,7,0
62,8,0
62,9,0
62,10,0
62,11,0
62,12,0
62,13,0
62,14,0
62,15,0
62,16,0
62,17,0
62,18,0
62,19,0
62,20,0
62,21,0
62,22,0
62,23,0
62,24,0
62,25,0
62,26,0
62,27,0
62,28,0
62,29,992
62,30,992
62,31,992
62,32,992
62,33,992
62,34,992
62,35,992
62,36,992
62,37,992
622,0,0
622,1,0
622,2,0
622,3,0
622,4,0
622,5,0
622,6,0
622,7,0
622,8,0
622,9,0
622,10,0
622,11,0
622,12,0
622,13,0
622,14,0
622,15,0
622,16,0
622,17,0
622,18,0
622,19,0
622,20,0
622,21,0
622,22,0
622,23,0
622,24,0
622,25,0
622,26,0
622,27,0
622,28,0
622,29,9952
622,30,9952
622,31,9952
622,32,9952
622,33,9952
622,34,9952
622,35,9952
622,36,9952
622,37,9952
215,0,0
215,1,0
215,2,0
215,3,0
215,4,0
215,5,0
215,6,0
215,7,0
215,8,0
215,9,0
215,10,0
215,11,0
215,12,0
215,13,0
215,14,0
215,15,0
215,16,0
215,17,0
215,18,0
215,19,0
215,20,0
215,21,0
215,22,0
215,23,0
215,24,0
215,25,6450
215,26,6450
215,27,6450
215,28,6450
215,29,6450
215,30,6450
215,31,6450
215,32,6450
215,33,6450
215,34,6450
215,35,6450
215,36,6450
215,37,0
617,0,0
617,1,0
617,2,0
617,3,0
617,4,0
617,5,0
617,6,0
617,7,0
617,8,0
617,9,0
617,10,0
617,11,0
617,12,0
617,13,0
617,14,0
617,15,0
617,16,0
617,17,0
617,18,0
617,19,0
617,20,0
617,21,0
617,22,0
617,23,0
617,24,0
617,25,0
617,26,0
617,27,0
617,28,0
617,29,9872
617,30,9872
617,31,9872
617,32,9872
617,33,9872
617,34,9872
617,35,9872
617,36,9872
617,37,9872
3,0,0
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0
3,7,0
3,8,0
3,9,0
3,10,0
3,11,0
3,12,0
3,13,171
3,14,171
3,15,171
3,16,171
3,17,171
3,18,171
3,19,171
3,20,171
3,21,171
3,22,171
3,23,171
3,24,171
3,25,171
3,26,171
3,27,171
3,28,0
3,29,0
3,30,0
3,31,0
3,32,0
3,33,0
3,34,0
3,35,0
3,36,0
3,37,0
93,0,0
93,1,0
93,2,0
93,3,0
93,4,0
93,5,0
93,6,4092
93,7,4092
93,8,4092
93,9,4092
93,10,4092
93,11,4092
93,12,4092
93,13,4092
93,14,4092
93,15,4092
93,16,4092
93,17,4092
93,18,4092
93,19,4092
93,20,4092
93,21,4092
93,22,4092
93,23,0
93,24,0
93,25,0
93,26,0
93,27,0
93,28,0
93,29,0
93,30,0
93,31,0
93,32,0
93,33,0
93,34,0
93,35,0
93,36,0
93,37,0
63,0,0
63,1,0
63,2,0
63,3,0
63,4,0
63,5,0
63,6,0
63,7,0
63,8,0
63,9,0
63,10,0
63,11,0
63,12,0
63,13,0
63,14,0
63,15,0
63,16,0
63,17,0
63,18,0
63,19,0
63,20,0
63,21,0
63,22,0
63,23,0
63,24,0
63,25,0
63,26,0
63,27,0
63,28,0
63,29,1008
63,30,1008
63,31,1008
63,32,1008
63,33,1008
63,34,1008
63,35,1008
63,36,1008
63,37,1008
911,0,0
911,1,0
911,2,0
911,3,0
911,4,0
911,5,0
911,6,40084
911,7,40084
911,8,40084
911,9,40084
911,10,40084
911,11,40084
911,12,40084
911,13,40084
911,14,40084
911,15,40084
911,16,40084
911,17,40084
911,18,40084
911,19,40084
911,20,40084
911,21,40084
911,22,40084
911,23,0
911,24,0
911,25,0
911,26,0
911,27,0
911,28,0
911,29,0
911,30,0
911,31,0
911,32,0
911,33,0
911,34,0
911,35,0
911,36,0
911,37,0
116,0,0
116,1,0
116,2,0
116,3,0
116,4,0
116,5,0
116,6,0
116,7,0
116,8,0
116,9,0
116,10,0
116,11,0
116,12,0
116,13,5220
116,14,5220
116,15,5220
116,16,5220
116,17,5220
116,18,5220
116,19,5220
116,20,5220
116,21,5220
116,22,5220
116,23,5220
116,24,5220
116,25,5220
116,26,0
116,27,0
116,28,0
116,29,0
116,30,0
116,31,0
116,32,0
116,33,0
116,34,0
116,35,0
116,36,0
116,37,0
231,0,0
231,1,0
231,2,0
231,3,0
231,4,0
231,5,0
231,6,0
231,7,0
231,8,0
231,9,0
231,10,0
231,11,0
231,12,0
231,13,0
231,14,0
231,15,0
231,16,0
231,17,0
231,18,0
231,19,0
231,20,0
231,21,0
231,22,0
231,23,0
231,24,0
231,25,6930
231,26,6930
231,27,6930
231,28,6930
231,29,6930
231,30,6930
231,31,6930
231,32,6930
231,33,6930
231,34,6930
231,35,6930
231,36,6930
231,37,0
213,0,0
213,1,0
213,2,0
213,3,0
213,4,0
213,5,0
213,6,0
213,7,0
213,8,0
213,9,0
213,10,0
213,11,0
213,12,0
213,13,0
213,14,0
213,15,0
213,16,0
213,17,0
213,18,0
213,19,0
213,20,0
213,21,0
213,22,0
213,23,0
213,24,0
213,25,6390
213,26,6390
213,27,6390
213,28,6390
213,29,6390
213,30,6390
213,31,6390
213,32,6390
213,33,6390
213,34,6390
213,35,6390
213,36,6390
213,37,0
626,0,0
626,1,0
626,2,0
626,3,0
626,4,0
626,5,0
626,6,0
626,7,0
626,8,0
626,9,0
626,10,0
626,11,0
626,12,0
626,13,0
626,14,0
626,15,0
626,16,0
626,17,0
626,18,0
626,19,0
626,20,0
626,21,0
626,22,0
626,23,0
626,24,0
626,25,0
626,26,0
626,27,0
626,28,0
626,29,10016
626,30,10016
626,31,10016
626,32,10016
626,33,10016
626,34,10016
626,35,10016
626,36,10016
626,37,10016
212,0,0
212,1,0
212,2,0
212,3,0
212,4,0
212,5,0
212,6,0
212,7,0
212,8,0
212,9,0
212,10,0
212,11,0
212,12,0
212,13,0
212,14,0
212,15,0
212,16,0
212,17,0
212,18,0
212,19,0
212,20,0
212,21,0
212,22,0
212,23,0
212,24,0
212,25,6360
212,26,6360
212,27,6360
212,28,6360
212,29,6360
212,30,6360
212,31,6360
212,32,6360
212,33,6360
212,34,6360
212,35,6360
212,36,6360
212,37,0
128,0,0
128,1,0
128,2,0
128,3,0
128,4,0
128,5,0
128,6,0
128,7,0
128,8,0
128,9,0
128,10,0
128,11,0
128,12,0
128,13,5760
128,14,5760
128,15,5760
128,16,5760
128,17,5760
128,18,5760
128,19,5760
128,20,5760
128,21,5760
128,22,5760
128,23,5760
128,24,5760
128,25,5760
128,26,0
128,27,0
128,28,0
128,29,0
128,30,0
128,31,0
128,32,0
128,33,0
128,34,0
128,35,0
128,36,0
128,37,0
628,0,0
628,1,0
628,2,0
628,3,0
628,4,0
628,5,0
628,6,0
628,7,0
628,8,0
628,9,0
628,10,0
628,11,0
628,12,0
628,13,0
628,14,0
628,15,0
628,16,0
628,17,0
628,18,0
628,19,0
628,20,0
628,21,0
628,22,0
628,23,0
628,24,0
628,25,0
628,26,0
628,27,0
628,28,0
628,29,10048
628,30,10048
628,31,10048
628,32,10048
628,33,10048
628,34,10048
628,35,10048
628,36,10048
628,37,10048
322,0,0
322,1,0
322,2,0
322,3,0
322,4,0
322,5,0
322,6,0
322,7,0
322,8,0
322,9,0
322,10,0
322,11,0
322,12,0
322,13,0
322,14,0
322,15,0
322,16,0
322,17,0
322,18,0
322,19,0
322,20,0
322,21,15456
322,22,15456
322,23,15456
322,24,15456
322,25,15456
322,26,15456
322,27,15456
322,28,15456
322,29,15456
322,30,15456
322,31,15456
322,32,15456
322,33,0
322,34,0
322,35,0
322,36,0
322,37,0
930,0,0
930,1,0
930,2,0
930,3,0
930,4,0
930,5,0
930,6,40920
930,7,40920
930,8,40920
930,9,40920
930,10,40920
930,11,40920
930,12,40920
930,13,40920
930,14,40920
930,15,40920
930,16,40920
930,17,40920
930,18,40920
930,19,40920
930,20,40920
930,21,40920
930,22,40920
930,23,0
930,24,0
930,25,0
930,26,0
930,27,0
930,28,0
930,29,0
930,30,0
930,31,0
930,32,0
930,33,0
930,34,0
930,35,0
930,36,0
930,37,0
625,0,0
625,1,0
625,2,0
625,3,0
625,4,0
625,5,0
625,6,0
625,7,0
625,8,0
625,9,0
625,10,0
625,11,0
625,12,0
625,13,0
625,14,0
625,15,0
625,16,0
625,17,0
625,18,0
625,19,0
625,20,0
625,21,0
625,22,0
625,23,0
625,24,0
625,25,0
625,26,0
625,27,0
625,28,0
625,29,10000
625,30,10000
625,31,10000
625,32,10000
625,33,10000
625,34,10000
625,35,10000
625,36,10000
625,37,10000
68,0,0
68,1,0
68,2,0
68,3,0
68,4,0
68,5,0
68,6,0
68,7,0
68,8,0
68,9,0
68,10,0
68,11,0
68,12,0
68,13,0
68,14,0
68,15,0
68,16,0
68,17,0
68,18,0
68,19,0
68,20,0
68,21,0
68,22,0
68,23,0
68,24,0
68,25,0
68,26,0
68,27,0
68,28,0
68,29,1088
68,30,1088
68,31,1088
68,32,1088
68,33,1088
68,34,1088
68,35,1088
68,36,1088
68,37,1088
620,0,0
620,1,0
620,2,0
620,3,0
620,4,0
620,5,0
620,6,0
620,7,0
620,8,0
620,9,0
620,10,0
620,11,0
620,12,0
620,13,0
620,14,0
620,15,0
620,16,0
620,17,0
620,18,0
620,19,0
620,20,0
620,21,0
620,22,0
620,23,0
620,24,0
620,25,0
620,26,0
620,27,0
620,28,0
620,29,9920
620,30,9920
620,31,9920
620,32,9920
620,33,9920
620,34,9920
620,35,9920
620,36,9920
620,37,9920
67,0,0
67,1,0
67,2,0
67,3,0
67,4,0
67,5,0
67,6,0
67,7,0
67,8,0
67,9,0
67,10,0
67,11,0
67,12,0
67,13,0
67,14,0
67,15,0
67,16,0
67,17,0
67,18,0
67,19,0
67,20,0
67,21,0
67,22,0
67,23,0
67,24,0
67,25,0
67,26,0
67,27,0
67,28,0
67,29,1072
67,30,1072
67,31,1072
67,32,1072
67,33,1072
67,34,1072
67,35,1072
67,36,1072
67,37,1072
65,0,0
65,1,0
65,2,0
65,3,0
65,4,0
65,5,0
65,6,0
65,7,0
65,8,0
65,9,0
65,10,0
65,11,0
65,12,0
65,13,0
65,14,0
65,15,0
65,16,0
65,17,0
65,18,0
65,19,0
65,20,0
65,21,0
65,22,0
65,23,0
65,24,0
65,25,0
65,26,0
65,27,0
65,28,0
65,29,1040
65,30,1040
65,31,1040
65,32,1040
65,33,1040
65,34,1040
65,35,1040
65,36,1040
65,37,1040
630,0,0
630,1,0
630,2,0
630,3,0
630,4,0
630,5,0
630,6,0
630,7,0
630,8,0
630,9,0
630,10,0
630,11,0
630,12,0
630,13,0
630,14,0
630,15,0
630,16,0
630,17,0
