Xval_orig_1,Xval_orig_2,Xval_orig_3,Xval_bias,Xval_norm_1,Xval_norm_2,Xval_norm_3,yval_loss,yval_def,pred_log,pval,pred_loss,pred_comb,pred_log_ok,pred_loss_05,pred_loss_25,pred_loss_50,pred_loss_75,pred_loss_85
1502.63,59903737.75,59906635.38,1,0.0592605857686657,7.23368789311891,7.23299228282713,0,0,1,0.505477710039297,0.0552354419778567,0.0552354419778567,0,1,1,1,1,1
253.38,789274.32,789400.88,1,-0.156850496414346,-0.445467849028907,-0.445528120158037,0,0,0,0.320857276107925,0.719777792260857,0,1,1,1,1,1,1
121.51,113447.25,113505.63,1,-0.179663038665676,-0.533259922646134,-0.533317671061433,0,0,0,0.322494941068277,0.73365794214692,0,1,1,1,1,1,1
579.85,1562663.08,1562950.73,1,-0.100373582265627,-0.345002203353223,-0.345054572026297,0,0,0,0.318907055350543,0.703712108012269,0,1,1,1,1,1,1
340.52,9254498.75,9254664.67,1,-0.141775915904899,0.654191574712301,0.6539938936494,0,0,0,0.288443787581328,0.523605148277056,0,1,1,1,1,1,1
157.72,16804878.15,16804955.51,1,-0.173398974398438,1.63500973596588,1.63467343242945,0,0,0,0.261284115771224,0.348773984136642,0,1,1,1,1,1,1
897.07,1860228.47,1860659.51,1,-0.045496850234332,-0.306347518176408,-0.306386272321279,0,0,0,0.316386413725088,0.694354426282302,0,1,1,1,1,1,1
417.36,10354384.83,10355763.4,1,-0.128483159807286,0.797070254765652,0.797011562447931,4,1,1,0.516349058014208,0.87682609749254,0.87682609749254,1,1,1,1,1,1
66.06,1962052.98,1962085.99,1,-0.189255481737158,-0.29312019231928,-0.293212359456953,0,0,0,0.315498425083586,0.691305902726299,0,1,1,1,1,1,1
361.64,12706687.19,12706866.84,1,-0.13812231089733,1.10264177021131,1.10238775073307,0,0,0,0.276560679195684,0.445067923818897,0,1,1,1,1,1,1
339.63,18134559.19,18134728.73,1,-0.141929879373494,1.80773950802297,1.80739279062462,0,0,0,0.257627454156385,0.319847305282565,0,1,1,1,1,1,1
709.08,4492813.74,4532896.79,1,-0.0780177406402431,0.0356336336402358,0.0407008106527658,41,1,1,0.999999999999993,13.4280763592932,13.4280763592932,1,0,0,1,1,1
131.3,568373.42,568635.67,1,-0.177969440511126,-0.47416357451222,-0.474202502232765,0,0,0,0.358218457841882,0.78728579648805,0,1,1,1,1,1,1
961.29,20307666.36,20309174.95,1,-0.0343872615228707,2.09003300160375,2.08982362161121,12,1,0,0.445050181996818,0.605423895995955,0,0,0,1,1,1,1
535.09,957004.46,957266.03,1,-0.108116733787349,-0.423679173415916,-0.423724732531284,0,0,0,0.320387409966275,0.716166307111735,0,1,1,1,1,1,1
493.03,503768.49,504081.98,1,-0.115392805123445,-0.48255595922477,-0.482587143868074,0,0,0,0.335489179050727,0.749798206209562,0,1,1,1,1,1,1
238.75,7050405.63,7050656.05,1,-0.159381379049798,0.367872908237068,0.36772331113382,0,0,0,0.320410671760505,0.617314293325876,0,1,1,1,1,1,1
243.57,510770.22,511029.15,1,-0.158547554422123,-0.481646412355616,-0.481684801479442,0,0,0,0.347571613404833,0.770329121951136,0,1,1,1,1,1,1
734.31,367252.85,367619.48,1,-0.0736531357945538,-0.500289772575548,-0.500311756654086,0,0,0,0.32458048609956,0.733055392500091,0,1,1,1,1,1,1
320.81,11423765.6,11423925.99,1,-0.145185601259973,0.93598619858052,0.93575127702339,0,0,0,0.281201282782652,0.474754523266711,0,1,1,1,1,1,1
23.25,12662325.38,12669851.4,1,-0.196661297569261,1.09687903080326,1.09757995121962,2,1,1,0.995256034081971,2.86310038471083,2.86310038471083,1,1,1,1,1,1
1297.47,191570.27,192212.04,1,0.0237694113674915,-0.523111495293202,-0.523094784619905,0,0,0,0.326607333644755,0.739324036405833,0,1,1,1,1,1,1
566.47,487240.77,487515.91,1,-0.102688224074399,-0.484702962319756,-0.484738849839575,0,0,0,0.321970107459371,0.726570415439028,0,1,1,1,1,1,1
790.43,472913.79,473305.89,1,-0.0639447876399725,-0.486564082329158,-0.486584537132285,0,0,0,0.323940848083072,0.730208636382258,0,1,1,1,1,1,1
598.47,622076.27,622485.56,1,-0.0971524589114161,-0.467187404468225,-0.467208137855597,0,0,0,0.34361350446294,0.761737814123762,0,1,1,1,1,1,1
336.16,741737.43,742592.45,1,-0.142530163908355,-0.451643041369773,-0.451607895164879,0,0,0,0.457580520260764,0.942702705642205,0,1,1,1,1,1,1
0.16,275957.93,275958,1,-0.200655698119676,-0.512149271393076,-0.512217329543288,0,0,0,0.321753209003194,0.729743266432251,0,1,1,1,1,1,1
2606.16,287139.93,288391.19,1,0.250163177340744,-0.510696694231307,-0.51060242817152,0,0,0,0.323827181432711,0.732634157152688,0,1,1,1,1,1,1
328.24,1615429.89,1615588.41,1,-0.143900265786193,-0.338147627865345,-0.338217657152585,0,0,0,0.316982554867148,0.699508655958311,0,1,1,1,1,1,1
595.6,4394889.21,4395177.33,1,-0.0976489478494712,0.0229129275183393,0.0228129359502017,0,0,0,0.306753778833424,0.636045745478469,0,1,1,1,1,1,1
311.56,281638.23,281792.79,1,-0.146785783377398,-0.511411382459791,-0.51145947010617,0,0,0,0.322897910092257,0.731591977600601,0,1,1,1,1,1,1
21252.95,23173119.24,23241577.67,1,3.4759210049488,2.46226439237603,2.47070263778523,0,0,1,1,18.9813011342549,18.9813011342549,0,0,1,1,1,1
740.85,939473.08,940343.65,1,-0.0725217637893691,-0.425956555118859,-0.425922718299665,0,0,0,0.420118886622202,0.881078510147063,0,1,1,1,1,1,1
0.67,296528.67,296529,1,-0.20056747186239,-0.509477067214512,-0.509545437927488,0,0,0,0.321676135879862,0.72927373391849,0,1,1,1,1,1,1
4070.92,390166.55,392127.26,1,0.503555907969833,-0.497313210483646,-0.497128531147117,0,0,0,0.325757917937376,0.7340182104017,0,1,1,1,1,1,1
530.03,4102579.49,4102940.67,1,-0.108992076653746,-0.0150590295050321,-0.0151446101916132,0,0,0,0.326835732731852,0.676372935124675,0,1,1,1,1,1,1
152.02,272874.5,273727.1,1,-0.174385032568095,-0.512549818701064,-0.512507092948358,3,1,1,0.477478161949346,0.980990829445545,0.980990829445545,1,1,1,1,1,1
53.66,1149602.68,1151190.7,1,-0.191400590737813,-0.398660055568526,-0.398536569589779,19,1,1,0.634439402739459,1.212593270154,1.212593270154,1,0,1,1,1,1
39.47,280593.27,280613,1,-0.193855356602274,-0.511547126068355,-0.511612708694931,0,0,0,0.321911228581181,0.729936944650035,0,1,1,1,1,1,1
30.27,934276.44,934283.99,1,-0.195446889086631,-0.426631615088627,-0.426709785274951,0,0,0,0.317941864706433,0.712331659113943,0,1,1,1,1,1,1
3.72,721327.08,721534.4,1,-0.200039844245294,-0.454294410380123,-0.454343047915843,0,0,0,0.358702144641166,0.785635428318301,0,1,1,1,1,1,1
37.25,2958718.38,2958737,1,-0.194239400310456,-0.163650205021282,-0.16376102128685,0,0,0,0.311539085306049,0.668076361481099,0,1,1,1,1,1,1
720.29,1922459.36,1924332.88,1,-0.0760784929065856,-0.298263528767482,-0.298115972216632,6,1,1,0.625025298531304,1.18442500656795,1.18442500656795,1,1,1,1,1,1
860.43,438691.79,439105.78,1,-0.0518353013459474,-0.491009628352238,-0.491026663775055,0,0,0,0.321978965918883,0.727310852457094,0,1,1,1,1,1,1
171.14,8426193.44,8428869.3,1,-0.171077412883212,0.546592095524437,0.546734366865622,6,1,1,0.783833456334996,1.37676642612087,1.37676642612087,1,1,1,1,1,1
238.58,25764.72,25881.04,1,-0.159410787802226,-0.544650160578901,-0.544698907139353,0,0,0,0.323251048627209,0.736381946879192,0,1,1,1,1,1,1
51.62,1236796.2,1236821.99,1,-0.191753495766954,-0.387333341581196,-0.38741423592583,0,0,0,0.318241662499872,0.707943774223168,0,1,1,1,1,1,1
327.85,867989.08,868149.16,1,-0.143967732924117,-0.435242552778666,-0.435299795376032,0,0,0,0.320202209274077,0.71733072040297,0,1,1,1,1,1,1
298.66,3392103.68,3392251.86,1,-0.149017388708726,-0.107352084020855,-0.10745336877805,0,0,0,0.310816060586868,0.65968899472432,0,1,1,1,1,1,1
169.92,387201.05,387282.98,1,-0.171288463930051,-0.497698438311694,-0.497757736879292,0,0,0,0.321521982783229,0.727493853341684,0,1,1,1,1,1,1
1161.07,363889.97,365637.07,1,0.000173212360276925,-0.500726621322263,-0.500569244605963,6,1,1,0.563762618607405,1.11211659982541,1.11211659982541,1,1,1,1,1,1
15.83,343922.09,343930,1,-0.197944903116427,-0.503320512080353,-0.503388696180344,0,0,0,0.321558786881971,0.728294669468369,0,1,1,1,1,1,1
4.11,39132.45,39220.5,1,-0.19997237710737,-0.542913650178015,-0.54296629368676,0,0,0,0.338685322908125,0.762930833309156,0,1,1,1,1,1,1
523.65,2223349.18,2224564.15,1,-0.110095769833116,-0.259176989620546,-0.259120035552694,3,1,1,0.507721576514028,0.995618508385292,0.995618508385292,1,1,1,1,1,1
2593.84,1392595.09,1393853.84,1,0.248031907752996,-0.367094573074391,-0.367017945836456,0,0,0,0.321957828358783,0.711407588877023,0,1,1,1,1,1,1
228.56,2179317.73,2179431.71,1,-0.161144174268885,-0.264896814219867,-0.264982122375725,0,0,0,0.315325284961907,0.687435103745656,0,1,1,1,1,1,1
54.07,1924770.97,1924797.96,1,-0.191329663746663,-0.297963243318285,-0.298055564684053,0,0,0,0.315584984866162,0.69206754474169,0,1,1,1,1,1,1
2863.96,4715618.03,4718522.26,1,0.294760685435025,0.0645766155037975,0.0648110209960576,3,1,1,0.615434464828386,1.12299615530242,1.12299615530242,1,1,1,1,1,1
762.74,3880801.64,3881180.97,1,-0.0687349544325661,-0.0438686735665971,-0.0439481629188617,0,0,0,0.310814018518478,0.651648544103836,0,1,1,1,1,1,1
192.89,222915.56,223066.68,1,-0.167314822498998,-0.519039642996381,-0.519087188784772,0,0,0,0.332943568522948,0.750040053497514,0,1,1,1,1,1,1
1157.56,499634.23,500198.22,1,-0.00043399188103776,-0.483093012672885,-0.483091591186229,0,0,0,0.323330275722267,0.728626400518124,0,1,1,1,1,1,1
4113.75,15959202.63,15963125.59,1,0.510965183655163,1.52515381156776,1.52533123685426,1,1,1,0.651480937192839,0.999659506870557,0.999659506870557,1,1,1,1,1,1
328.02,3298861,3299297.24,1,-0.143938324171689,-0.119464603021948,-0.119526902871085,0,0,0,0.362536118342244,0.75007832093479,0,1,1,1,1,1,1
83.29,363950.36,363991.71,1,-0.186274818182214,-0.500718776470287,-0.500782954371603,0,0,0,0.321728048415993,0.728252110974381,0,1,1,1,1,1,1
76.09,998028.96,998067,1,-0.187520365343885,-0.418349961130723,-0.418425244433501,0,0,0,0.319279981698917,0.713648445907438,0,1,1,1,1,1,1
316.95,139287.53,139690.35,1,-0.145853352932758,-0.529903188557264,-0.529916633978644,0,0,0,0.37015982268789,0.813978085094504,0,1,1,1,1,1,1
7.58,970931.22,970935,1,-0.199372092572509,-0.421870043250163,-0.421949320235352,0,0,0,0.319080361353319,0.713751291154495,0,1,1,1,1,1,1
32.51,375660.75,375677,1,-0.195059385525223,-0.499197559776546,-0.499265194983183,0,0,0,0.321509287921966,0.727688672858676,0,1,1,1,1,1,1
609.84,3366437.09,3366732.3,1,-0.0951855323519438,-0.11068625522945,-0.110768010672119,0,0,0,0.310735054903618,0.659893618920535,0,1,1,1,1,1,1
494.88,513701.07,514179.02,1,-0.11507276869996,-0.481265685672145,-0.481275676437205,0,0,0,0.366742897097938,0.8022318514993,0,1,1,1,1,1,1
2916.35,5853543.83,5854964.2,1,0.303823770962796,0.212396775481322,0.212419289496812,0,0,0,0.306260506113559,0.61096612788549,0,1,1,1,1,1,1
180.82,1117024.1,1120871.64,1,-0.16940284392141,-0.402892116136482,-0.402474600906338,3,1,1,0.916773830078201,1.92128044504239,1.92128044504239,1,1,1,1,1,1
631.29,58910.36,59214.44,1,-0.0914748397661318,-0.540344437123683,-0.540369354274344,0,0,0,0.323296032280724,0.735837560818482,0,1,1,1,1,1,1
7.64,8402.19,8406,1,-0.199361713012828,-0.546905608132875,-0.546968675884759,0,0,0,0.32283149288307,0.735978621238473,0,1,1,1,1,1,1
3079.46,2835588.28,2837166.27,1,0.332040603954488,-0.179645194395852,-0.17955139677728,0,0,0,0.332596391993721,0.70638692371665,0,1,1,1,1,1,1
2067.83,7464257.09,7465284.46,1,0.157036037959851,0.421633521648006,0.421577872037583,0,0,0,0.302056194976511,0.577378855138704,0,1,1,1,1,1,1
683.03,7160649.49,7160979.54,1,-0.0825241994682338,0.382193934284408,0.382052823941012,0,0,0,0.29639854253811,0.57226895286226,0,1,1,1,1,1,1
203.79,19483053.61,19483308.86,1,-0.165429202490357,1.98291319763718,1.98255490926644,0,0,0,0.277648197520715,0.337134144295305,0,1,1,1,1,1,1
244.1,2320594.81,2321002.38,1,-0.158455868311611,-0.246544474755591,-0.246594028154923,0,0,0,0.368785546878268,0.776308676175859,0,1,1,1,1,1,1
10.45,67837.28,68619.7,1,-0.198875603634454,-0.53918480198534,-0.539147739606199,13,1,1,0.477798426142216,0.984843155491717,0.984843155491717,1,0,1,1,1,1
73.17,2753775.42,2753811.71,1,-0.188025503915007,-0.190272943633473,-0.190378014345831,0,0,0,0.312430808302644,0.672988887599161,0,1,1,1,1,1,1
2422.1,2300480.96,2301644.61,1,0.218322148093912,-0.249157327478294,-0.249108337783214,0,0,0,0.315985394638197,0.68616424676145,0,1,1,1,1,1,1
15.06,387959.48,387967,1,-0.198078107465662,-0.497599915856247,-0.49766889203446,0,0,0,0.32138268598174,0.727270282430709,0,1,1,1,1,1,1
359.85,108311.58,108766.45,1,-0.138431967761134,-0.533927062420091,-0.533933225740728,0,0,0,0.37650854880075,0.82487126434421,0,1,1,1,1,1,1
6574.31,2435235.4,2443532.37,1,0.936624006449825,-0.231652299577106,-0.230679057907244,13,1,1,0.972311576908418,2.3427810088906,2.3427810088906,1,0,1,1,1,1
12.6,1405621.21,1405908.7,1,-0.198503669412566,-0.365402438892806,-0.365452184358471,0,0,0,0.370648675481624,0.794281903398542,0,1,1,1,1,1,1
2922.18,313601.42,315628.84,1,0.304832318178427,-0.507259262998933,-0.507064629879308,0,0,0,0.447457006580878,0.933436698543346,0,1,1,1,1,1,1
1485.26,1223430.38,1224145.63,1,0.056255703241134,-0.389069603867041,-0.389060721755535,0,0,0,0.319659693331087,0.710352582070641,0,1,1,1,1,1,1
2309.87,18799718.07,18801244.81,1,0.198907181711363,1.89414575002229,1.89396411559412,0,0,0,0.327962679142665,0.439267359796759,0,1,1,1,1,1,1
37.89,784365.56,785203.27,1,-0.194128685007196,-0.446105512476287,-0.446073332299664,13,1,1,0.483457721107289,0.981888927158252,0.981888927158252,1,0,1,1,1,1
1.04,80824.49,80825,1,-0.200503464577693,-0.537497722335805,-0.537562438029303,0,0,0,0.32251902120751,0.73425601477561,0,1,1,1,1,1,1
35.94,6711781.04,6712562.2,1,-0.194466020696815,0.323884503135327,0.323809543054076,0,0,0,0.445490900652061,0.827105290967097,0,1,1,1,1,1,1
1471.46,143034.28,143750.21,1,0.0538684045145976,-0.529416473883605,-0.529389313678449,0,0,0,0.325209641725904,0.737636584245138,0,1,1,1,1,1,1
282.77,12739364.12,12739678.51,1,-0.151766242097469,1.10688660675528,1.10664953800512,0,0,0,0.306303800416239,0.49978762964156,0,1,1,1,1,1,1
662.89,3301589.06,3303152.41,1,-0.0860082716676862,-0.119110219400776,-0.119026169002995,0,0,1,0.561841480398098,1.06152389907191,1.06152389907191,0,1,1,1,1,1
1175.04,395416.99,396100.6,1,0.00258991983924165,-0.496631161723742,-0.496612448611862,0,0,0,0.344537477187484,0.766863035972619,0,1,1,1,1,1,1
2341.01,14041883.5,14043023.71,1,0.204294173185591,1.2760879932828,1.27593625777434,0,0,0,0.274978086815341,0.419919732937615,0,1,1,1,1,1,1
247.26,105078.38,105201.8,1,-0.157909211501767,-0.534347065324709,-0.534396225033337,0,0,0,0.323486863316127,0.735505031483171,0,1,1,1,1,1,1
2152.61,11700134.7,11702237.77,1,0.171702355788529,0.971887418655541,0.97190017165954,4,1,1,0.489139344367329,0.812875209495814,0.812875209495814,1,1,1,1,1,1
154.34,19373014.34,19384444.92,1,-0.173983689593778,1.96861874847783,1.9697138353084,29,1,1,0.999786992802991,3.94507719876128,3.94507719876128,1,0,0,1,1,1
887.1,9829965.46,9830408.3,1,-0.0472215870679238,0.728946520187604,0.728775118570261,0,0,0,0.289249189114508,0.515643941633698,0,1,1,1,1,1,1
364.68,1228369.17,1229353.48,1,-0.137596413206847,-0.388428039427694,-0.38838429325175,0,0,1,0.479619087888485,0.968715428485552,0.968715428485552,0,1,1,1,1,1
491.26,105084.88,105649.35,1,-0.115699002134022,-0.534346220954153,-0.534338094408056,0,0,0,0.385853183756617,0.840077354168216,0,1,1,1,1,1,1
2122.48,8812637.77,8813674.6,1,0.166490086902258,0.596792436076525,0.596715313576294,0,0,0,0.294105425394049,0.540906153909191,0,1,1,1,1,1,1
8.54,69570.74,69575,1,-0.199206019617619,-0.538959620049476,-0.539023659198801,0,0,0,0.322596455696666,0.734572955417661,0,1,1,1,1,1,1
1936.13,694634.94,695596.57,1,0.13425290446095,-0.4577618037769,-0.457712017363563,0,0,0,0.327595909946918,0.732737359905968,0,1,1,1,1,1,1
574.78,109813.12,110340.57,1,-0.101250655058637,-0.533732007625646,-0.533728769076965,0,0,0,0.370671001604925,0.815241007590657,0,1,1,1,1,1,1
120.83,141550.59,141610.6,1,-0.17978067367539,-0.529609209906601,-0.529667219760802,0,0,0,0.322743769088037,0.733638028777705,0,1,1,1,1,1,1
209.45,1434276.28,1434380.48,1,-0.164450064027154,-0.361680054681492,-0.361754089454534,0,0,0,0.318082764501617,0.704421874958484,0,1,1,1,1,1,1
8.13,386379.94,386384,1,-0.19927694660877,-0.497805103097358,-0.497874502088799,0,0,0,0.321358900076507,0.727255636989412,0,1,1,1,1,1,1
120.55,1094694.73,1095177.32,1,-0.179829111620566,-0.405792771913508,-0.405811941734769,0,0,0,0.40056486945839,0.847717448054709,0,1,1,1,1,1,1
11.13,454138.94,454628.9,1,-0.19875796862474,-0.489002994717429,-0.489010422747441,0,0,0,0.415386995245686,0.881662906790552,0,1,1,1,1,1,1
5.67,132622.17,132625,1,-0.199702508555674,-0.530769039899687,-0.530834326333303,0,0,0,0.322338255679104,0.733096733739558,0,1,1,1,1,1,1
126.27,3445752.87,3446017.26,1,-0.178839593597683,-0.100382884580554,-0.10046997849658,0,0,0,0.347341456610026,0.722301263425578,0,1,1,1,1,1,1
91.84,2619751.09,2619796.96,1,-0.184795730927729,-0.207683127936773,-0.207784697876941,0,0,0,0.313072068936016,0.676304734192854,0,1,1,1,1,1,1
235.31,3273277.4,3273744.92,1,-0.159976473804818,-0.122787993567097,-0.1228457998412,0,0,0,0.377402505591999,0.774957711763534,0,1,1,1,1,1,1
257.42,7457156.3,7457477.66,1,-0.15615160606252,0.420711106571587,0.42056387546638,0,0,0,0.330257110059155,0.627896894374999,0,1,1,1,1,1,1
288.8,2056623.61,2070446.77,1,-0.15072309634957,-0.280835168413701,-0.279137775841013,8,1,1,0.999977899079964,5.09460309167423,5.09460309167423,1,1,1,1,1,1
0.38,990894.82,990895,1,-0.20061763973418,-0.419276708477609,-0.419356789164847,0,0,0,0.318970872973324,0.713235503959822,0,1,1,1,1,1,1
220.35,163721.83,163829.22,1,-0.162564444018513,-0.526729095716643,-0.526781324836265,0,0,0,0.32266427199178,0.733117067299645,0,1,1,1,1,1,1
2408.88,2098329.07,2100412.38,1,0.216035185110955,-0.275417497271052,-0.275245652846442,0,0,1,0.502305278746555,0.988937836981904,0.988937836981904,0,1,1,1,1,1
243.8,396836.11,396953.18,1,-0.158507766110014,-0.496446813547941,-0.49650171012789,0,0,0,0.321483619452089,0.727254012287631,0,1,1,1,1,1,1
571.14,254385.44,254670.03,1,-0.101880348345926,-0.514951606064558,-0.514982345758367,0,0,0,0.324208790677823,0.734273705445048,0,1,1,1,1,1,1
3832.39,1836048.47,1837422.42,1,0.462291968459636,-0.309488576642836,-0.309404452572438,0,0,0,0.240324530865937,0.548308008322692,0,1,1,1,1,1,1
1185.68,3167360.17,3167940.65,1,0.00443056175593348,-0.136546976694974,-0.136588327765404,0,0,0,0.31354594022027,0.668019133977339,0,1,1,1,1,1,1
1395.46,676523.28,677220.79,1,0.0407209622525133,-0.460114565686911,-0.460098779918411,0,0,0,0.326386605305701,0.731042531956746,0,1,1,1,1,1,1
366.35,18565249.83,18565740.56,1,-0.137307515462403,1.86368758416785,1.86337533376241,0,0,0,0.308554928160084,0.409208725380267,0,1,1,1,1,1,1
291.31,2336792.35,2337973.38,1,-0.150288884769598,-0.244440363086762,-0.244389727313363,16,1,1,0.523282535456067,1.01770435844503,1.01770435844503,1,0,1,1,1,1
1759.85,6787333.08,6788185.05,1,0.103757758119367,0.333698952055835,0.333631917215657,0,0,0,0.299496385925667,0.583774284645074,0,1,1,1,1,1,1
2915.77,1491605.12,1493010.42,1,0.303723435219217,-0.354232857069727,-0.35413886194392,0,0,0,0.320364839709638,0.706929981397593,0,1,1,1,1,1,1
405.62,33722.2,33917.3,1,-0.130514093651455,-0.543616458762299,-0.543655106851745,0,0,0,0.323094986496844,0.735943184032294,0,1,1,1,1,1,1
5.47,2364435.27,2364438,1,-0.199737107087943,-0.240849460361254,-0.240952335047876,0,0,0,0.313683012764259,0.681557828649829,0,1,1,1,1,1,1
234.48,3701331.77,3702212.98,1,-0.160120057713733,-0.0671823772321134,-0.0671936576433527,0,0,0,0.459993477282146,0.898384864494659,0,1,1,1,1,1,1
230.48,3425806.48,3425856.94,1,-0.160812028359106,-0.102973983719684,-0.103088528395945,0,0,0,0.29906434892762,0.637906717679527,0,1,1,1,1,1,1
946.16,220230.93,220696.5,1,-0.0370046404889935,-0.51938838492321,-0.519395042757352,0,0,0,0.324818741462594,0.735813634628357,0,1,1,1,1,1,1
121.05,257295.48,257355.96,1,-0.179742615289894,-0.514573582665896,-0.514633480178297,0,0,0,0.322358611355564,0.731082802776655,0,1,1,1,1,1,1
177.29,3543312.36,3543458.52,1,-0.170013508015952,-0.0877095983090537,-0.0878136912170628,0,0,0,0.320341161295801,0.674160540118919,0,1,1,1,1,1,1
74.78,316673.62,316711,1,-0.187746985730245,-0.506860174503459,-0.506924072092572,0,0,0,0.321926875450824,0.729370834393649,0,1,1,1,1,1,1
1828.72,6281783.15,6285707.53,1,0.115671762706075,0.268026417406188,0.268366958156021,0,0,1,0.847218873726104,1.57402705882623,1.57402705882623,0,1,1,1,1,1
461.8,512495.11,512719.87,1,-0.120795365937193,-0.481422343689853,-0.481465200070047,0,0,0,0.321763522428522,0.725820205957461,0,1,1,1,1,1,1
201.49,9370794.26,9370892.27,1,-0.165827085611446,0.669298729232278,0.669090269613841,0,0,0,0.287711625247386,0.520378477467375,0,1,1,1,1,1,1
2737.17,10863050.92,10866549.72,1,0.272826945903319,0.86314758845379,0.863355721014511,0,0,1,0.713094943368946,1.1919010809529,1.1919010809529,0,1,1,1,1,1
144.13,318029.94,318101.45,1,-0.175749944666093,-0.506683984246255,-0.506743471650338,0,0,0,0.322130789218281,0.72969173704746,0,1,1,1,1,1,1
